20200405211759,540,25.562,25.375,25.437
20200405211902,540,25.5,25.375,25.375
20200405212004,530,25.562,25.437,25.375
20200405212107,550,25.5,25.375,25.375
20200405212210,540,25.5,25.375,25.375
20200405212312,520,25.5,25.375,25.375
20200405212415,540,25.437,25.375,25.375
20200405212518,540,25.5,25.375,25.375
20200405212621,520,25.5,25.375,25.375
20200405212723,520,25.5,25.375,25.375
20200405212826,530,25.5,25.437,25.437
20200405212929,520,25.562,25.437,25.437
20200405213031,530,25.562,25.437,25.437
20200405213134,520,25.562,25.375,25.437
20200405213237,510,25.562,25.437,25.437
20200405213340,540,25.625,25.5,25.5
20200405213442,530,25.625,25.437,25.5
20200405213545,530,25.562,25.437,25.5
20200405213648,520,25.625,25.437,25.5
20200405213751,540,25.625,25.5,25.5
20200405213853,530,25.625,25.5,25.5
20200405213956,520,25.625,25.5,25.5
20200405214059,510,25.687,25.5,25.562
20200405214201,530,25.687,25.5,25.562
20200405214304,530,25.687,25.562,25.562
20200405214407,530,25.687,25.562,25.562
20200405214510,530,25.687,25.562,25.562
20200405214612,530,25.687,25.562,25.562
20200405214715,530,25.687,25.562,25.562
20200405214818,530,25.687,25.562,25.625
20200405214920,550,25.75,25.625,25.625
20200405215023,530,25.75,25.625,25.625
20200405215126,530,25.75,25.625,25.625
20200405215229,520,25.75,25.625,25.625
20200405215331,540,25.75,25.687,25.625
20200405215434,540,25.75,25.625,25.625
20200405215537,550,25.75,25.562,25.625
20200405215640,540,25.75,25.625,25.625
20200405215743,550,25.75,25.625,25.625
20200405215846,530,25.75,25.625,25.625
20200405215949,540,25.75,25.625,25.625
20200405220051,530,25.75,25.562,25.625
20200405220154,550,25.75,25.625,25.625
20200405220257,550,25.75,25.625,25.687
20200405220400,530,25.75,25.625,25.687
20200405220502,530,25.75,25.625,25.687
20200405220605,550,25.75,25.625,25.687
20200405220708,530,25.75,25.625,25.687
20200405220810,560,25.75,25.625,25.625
20200405220913,540,25.75,25.625,25.625
20200405221016,540,25.812,25.625,25.625
20200405221119,530,25.75,25.625,25.687
20200405221221,530,25.75,25.625,25.625
20200405221324,560,25.75,25.625,25.625
20200405221427,520,25.75,25.625,25.687
20200405221529,560,25.812,25.625,25.625
20200405221632,530,25.75,25.625,25.687
20200405221735,540,25.75,25.625,25.687
20200405221838,540,25.812,25.687,25.687
20200405221940,560,25.812,25.687,25.687
20200405222043,540,25.75,25.687,25.625
20200405222146,530,25.75,25.625,25.687
20200405222249,540,25.75,25.625,25.625
20200405222351,520,25.75,25.625,25.625
20200405222454,530,25.75,25.625,25.625
20200405222557,530,25.75,25.625,25.625
20200405222659,540,25.75,25.625,25.625
20200405222802,550,25.75,25.625,25.625
20200405222905,550,25.75,25.625,25.625
20200405223008,540,25.75,25.625,25.625
20200405223110,540,25.75,25.625,25.625
20200405223213,540,25.75,25.625,25.625
20200405223316,560,25.75,25.625,25.625
20200405223418,530,25.75,25.625,25.625
20200405223521,550,25.75,25.625,25.625
20200405223624,530,25.75,25.625,25.625
20200405223727,540,25.75,25.562,25.625
20200405223829,530,25.75,25.562,25.562
20200405223932,550,25.687,25.562,25.625
20200405224035,520,25.687,25.562,25.562
20200405224137,530,25.687,25.562,25.625
20200405224240,560,25.75,25.562,25.562
20200405224343,530,25.687,25.562,25.562
20200405224446,540,25.687,25.562,25.562
20200405224548,550,25.687,25.562,25.562
20200405224651,530,25.625,25.5,25.562
20200405224754,550,25.625,25.5,25.562
20200405224857,540,25.625,25.5,25.562
20200405224959,520,25.625,25.5,25.5
20200405225102,540,25.625,25.5,25.5
20200405225205,530,25.625,25.5,25.562
20200405225307,530,25.625,25.5,25.5
20200405225410,530,25.625,25.5,25.5
20200405225513,540,25.625,25.5,25.5
20200405225616,560,25.625,25.5,25.5
20200405225718,530,25.625,25.5,25.5
20200405225821,540,25.562,25.5,25.5
20200405225924,560,25.625,25.437,25.5
20200405230026,540,25.625,25.5,25.5
20200405230129,530,25.562,25.375,25.437
20200405230232,530,25.562,25.437,25.437
20200405230335,520,25.5,25.375,25.375
20200405230437,540,25.437,25.312,25.375
20200405230540,540,25.437,25.312,25.312
20200405230643,500,25.437,25.312,25.312
20200405230745,490,25.375,25.312,25.312
20200405230849,460,25.375,25.312,25.312
20200405230952,440,25.375,25.25,25.25
20200405231055,460,25.375,25.187,25.25
20200405231157,460,25.312,25.187,25.25
20200405231300,430,25.375,25.187,25.25
20200405231403,440,25.312,25.187,25.187
20200405231505,460,25.312,25.187,25.187
20200405231608,460,25.312,25.187,25.187
20200405231711,460,25.312,25.187,25.187
20200405231814,460,25.312,25.187,25.187
20200405231916,440,25.312,25.187,25.187
20200405232019,440,25.312,25.187,25.187
20200405232122,440,25.312,25.125,25.187
20200405232224,450,25.25,25.187,25.187
20200405232327,450,25.312,25.187,25.187
20200405232431,460,25.312,25.187,25.25
20200405232533,430,25.312,25.187,25.187
20200405232636,440,25.312,25.187,25.187
20200405232739,430,25.312,25.187,25.187
20200405232842,440,25.312,25.187,25.187
20200405232944,430,25.312,25.187,25.187
20200405233047,430,25.312,25.187,25.25
20200405233150,430,25.312,25.187,25.25
20200405233253,440,25.375,25.25,25.25
20200405233356,430,25.375,25.25,25.25
20200405233459,430,25.375,25.25,25.25
20200405233602,460,25.375,25.25,25.312
20200405233704,440,25.375,25.25,25.25
20200405233807,440,25.375,25.25,25.25
20200405233910,430,25.375,25.25,25.25
20200405234012,440,25.375,25.25,25.312
20200405234115,460,25.437,25.312,25.312
20200405234218,430,25.437,25.312,25.312
20200405234321,420,25.437,25.312,25.312
20200405234423,420,25.437,25.312,25.312
20200405234526,430,25.375,25.25,25.312
20200405234629,430,25.437,25.312,25.312
20200405234731,430,25.437,25.312,25.312
20200405234834,430,25.437,25.312,25.312
20200405234937,420,25.437,25.312,25.375
20200405235040,420,25.437,25.312,25.312
20200405235142,420,25.437,25.312,25.375
20200405235245,420,25.437,25.312,25.312
20200405235348,430,25.437,25.312,25.312
20200405235451,440,25.437,25.312,25.312
20200405235553,440,25.437,25.312,25.312
20200405235656,440,25.562,25.375,25.437
